,loan_id,loan_purpose,date,loan_granted,loan_repaid
86673,615426,emergency_funds,2012-08-21,0,
86674,885081,business,2012-11-23,1,0.0
86675,831013,business,2012-04-26,1,1.0
86676,841192,home,2012-06-12,0,
86677,477736,investment,2012-03-29,1,0.0
86678,197114,business,2012-04-02,1,0.0
86679,445759,investment,2012-05-11,0,
86680,304990,emergency_funds,2012-12-19,0,
86681,440546,other,2012-07-25,0,
86682,815667,emergency_funds,2012-07-17,0,
86683,367899,home,2012-09-17,0,
86684,554503,business,2012-07-16,0,
86685,568171,investment,2012-11-30,1,1.0
86686,395494,business,2012-01-10,0,
86687,374797,investment,2012-09-12,1,1.0
86688,359701,business,2012-09-24,0,
86689,140554,other,2012-02-29,0,
86690,208190,emergency_funds,2012-07-04,0,
86691,409583,investment,2012-02-24,0,
86692,532764,home,2012-06-26,1,0.0
86693,847889,home,2012-07-04,1,1.0
86694,360153,emergency_funds,2012-05-15,1,1.0
86695,422845,investment,2012-08-20,0,
86696,415941,emergency_funds,2012-12-03,1,0.0
86697,206249,home,2012-06-12,1,1.0
86698,475641,home,2012-12-26,0,
86699,503890,other,2012-05-24,1,0.0
86700,763726,home,2012-10-12,0,
86701,359424,emergency_funds,2012-02-29,0,
86702,55796,other,2012-07-16,0,
86703,362146,home,2012-02-21,1,1.0
86704,722694,other,2012-09-03,0,
86705,589440,investment,2012-02-24,0,
86706,948942,investment,2012-04-05,1,0.0
86707,349050,home,2012-02-02,0,
86708,554602,home,2012-01-05,1,1.0
86709,815681,business,2012-10-03,0,
86710,767412,investment,2012-08-13,0,
86711,623004,investment,2012-10-15,0,
86712,339487,other,2012-11-23,0,
86713,960976,investment,2012-06-28,0,
86714,278144,investment,2012-03-27,1,0.0
86715,128902,other,2012-09-25,0,
86716,72070,home,2012-01-10,1,1.0
86717,490613,home,2012-07-31,1,1.0
86718,299310,emergency_funds,2012-08-27,1,0.0
86719,450042,investment,2012-07-11,0,
86720,72604,emergency_funds,2012-11-06,0,
86721,804605,other,2012-04-30,0,
86722,785069,investment,2012-11-14,1,0.0
86723,890432,home,2012-05-07,0,
86724,196171,investment,2012-07-24,1,1.0
86725,169772,business,2012-06-12,0,
86726,552338,home,2012-03-26,0,
86727,101216,emergency_funds,2012-05-24,1,0.0
86728,342638,investment,2012-06-06,1,1.0
86729,680104,home,2012-07-09,0,
86730,65640,investment,2012-10-11,0,
86731,831305,investment,2012-05-01,1,0.0
86732,982305,home,2012-11-16,1,0.0
86733,53809,investment,2012-01-26,1,1.0
86734,756949,business,2012-04-13,1,1.0
86735,888024,business,2012-05-11,0,
86736,168491,investment,2012-12-03,1,0.0
86737,913487,investment,2012-08-01,1,1.0
86738,691241,other,2012-09-21,1,1.0
86739,914018,investment,2012-10-09,0,
86740,894952,business,2012-08-16,0,
86741,356330,other,2012-06-19,1,0.0
86742,389527,investment,2012-07-05,0,
86743,153399,emergency_funds,2012-05-08,1,1.0
86744,937858,business,2012-01-25,0,
86745,194318,home,2012-01-31,1,1.0
86746,466852,investment,2012-07-18,1,1.0
86747,558111,home,2012-04-24,1,1.0
86748,59153,investment,2012-05-18,1,1.0
86749,54893,home,2012-03-14,0,
86750,653084,home,2012-05-08,1,1.0
86751,138026,emergency_funds,2012-12-14,1,0.0
86752,167074,investment,2012-02-21,1,1.0
86753,109037,business,2012-01-13,1,1.0
86754,798936,emergency_funds,2012-07-25,0,
86755,441478,investment,2012-06-25,0,
86756,319536,other,2012-04-16,0,
86757,473793,other,2012-05-14,0,
86758,445287,business,2012-10-11,1,1.0
86759,809636,business,2012-12-27,0,
86760,805582,investment,2012-09-14,1,1.0
86761,729987,investment,2012-02-01,0,
86762,448079,other,2012-05-21,1,1.0
86763,421501,home,2012-08-20,0,
86764,62175,home,2012-10-08,1,1.0
86765,130876,investment,2012-05-30,1,1.0
86766,71062,home,2012-02-03,0,
86767,339512,emergency_funds,2012-10-02,1,1.0
86768,243683,investment,2012-01-04,0,
86769,813589,emergency_funds,2012-02-20,0,
86770,984527,business,2012-01-25,1,1.0
86771,700189,business,2012-05-22,1,1.0
86772,462823,emergency_funds,2012-03-15,1,1.0
86773,204604,business,2012-10-23,0,
86774,667846,home,2012-05-03,0,
86775,507373,home,2012-10-23,1,1.0
86776,614038,investment,2012-05-10,1,0.0
86777,146921,other,2012-11-26,1,1.0
86778,532720,investment,2012-12-12,1,1.0
86779,427006,business,2012-09-26,1,0.0
86780,921716,emergency_funds,2012-12-07,0,
86781,956849,emergency_funds,2012-10-22,0,
86782,265223,investment,2012-08-23,1,1.0
86783,859176,emergency_funds,2012-02-06,0,
86784,153576,investment,2012-10-01,0,
86785,956940,business,2012-08-31,1,0.0
86786,741016,home,2012-04-20,0,
86787,223246,emergency_funds,2012-11-12,0,
86788,32601,business,2012-02-07,0,
86789,983793,investment,2012-10-15,1,0.0
86790,348003,other,2012-12-13,0,
86791,140233,investment,2012-06-22,0,
86792,535752,home,2012-05-02,1,1.0
86793,294013,business,2012-09-07,0,
86794,111116,home,2012-10-02,0,
86795,499564,emergency_funds,2012-12-11,0,
86796,131104,business,2012-01-27,1,1.0
86797,958981,emergency_funds,2012-11-26,0,
86798,35562,emergency_funds,2012-03-14,1,1.0
86799,527912,emergency_funds,2012-05-17,1,0.0
86800,518537,emergency_funds,2012-08-14,1,0.0
86801,849367,home,2012-03-05,0,
86802,961979,investment,2012-04-30,0,
86803,488216,business,2012-05-03,1,1.0
86804,925856,home,2012-07-30,0,
86805,110926,emergency_funds,2012-11-07,0,
86806,29945,business,2012-10-11,1,1.0
86807,314221,home,2012-04-05,0,
86808,942317,business,2012-01-19,0,
86809,878041,business,2012-04-17,1,0.0
86810,579590,home,2012-02-23,0,
86811,594240,investment,2012-09-25,1,1.0
86812,143571,investment,2012-02-01,0,
86813,368191,emergency_funds,2012-03-02,0,
86814,179795,business,2012-02-15,0,
86815,490214,investment,2012-01-10,0,
86816,608498,business,2012-01-26,0,
86817,579426,business,2012-04-05,1,0.0
86818,778120,business,2012-08-07,0,
86819,597333,business,2012-06-26,1,1.0
86820,191123,home,2012-07-11,1,1.0
86821,449523,home,2012-06-04,1,0.0
86822,187481,business,2012-03-05,0,
86823,516485,emergency_funds,2012-09-18,0,
86824,589689,home,2012-05-15,0,
86825,816930,investment,2012-12-04,1,1.0
86826,340650,other,2012-11-29,0,
86827,995637,emergency_funds,2012-07-30,0,
86828,506629,home,2012-09-12,0,
86829,572557,investment,2012-11-26,1,1.0
86830,834902,other,2012-04-05,0,
86831,204168,other,2012-03-22,0,
86832,134855,business,2012-01-18,1,0.0
86833,760657,emergency_funds,2012-08-13,0,
86834,367062,business,2012-03-13,0,
86835,225714,home,2012-05-09,0,
86836,248366,investment,2012-08-27,1,1.0
86837,834870,emergency_funds,2012-03-26,1,1.0
86838,293734,investment,2012-11-19,1,0.0
86839,694011,investment,2012-12-12,1,1.0
86840,556271,home,2012-02-10,1,0.0
86841,322909,investment,2012-10-15,0,
86842,258047,business,2012-02-24,1,0.0
86843,755786,investment,2012-06-14,1,1.0
86844,159443,home,2012-08-13,0,
86845,536865,business,2012-10-01,1,1.0
86846,398834,home,2012-11-20,0,
86847,692622,business,2012-08-07,1,1.0
86848,196772,home,2012-04-11,1,1.0
86849,940238,investment,2012-04-09,0,
86850,519284,home,2012-04-04,0,
86851,119058,business,2012-03-30,1,0.0
86852,584342,business,2012-02-24,0,
86853,907823,investment,2012-02-10,0,
86854,948478,home,2012-06-25,0,
86855,390797,investment,2012-02-27,0,
86856,856277,other,2012-11-02,1,0.0
86857,246645,home,2012-01-16,1,0.0
86858,581218,other,2012-01-11,0,
86859,761009,investment,2012-12-25,1,1.0
86860,598730,investment,2012-09-26,1,0.0
86861,968075,business,2012-07-09,1,1.0
86862,271257,home,2012-02-02,0,
86863,885428,other,2012-05-02,0,
86864,170308,investment,2012-01-06,1,1.0
86865,327011,investment,2012-04-20,1,1.0
86866,449500,emergency_funds,2012-11-16,0,
86867,776537,other,2012-05-30,0,
86868,794059,business,2012-01-11,1,0.0
86869,5266,business,2012-06-07,1,1.0
86870,165317,emergency_funds,2012-07-16,1,0.0
86871,128364,home,2012-07-25,1,1.0
86872,898972,business,2012-11-08,0,
86873,240035,business,2012-03-22,0,
86874,185967,emergency_funds,2012-07-02,0,
86875,264812,home,2012-11-19,0,
86876,132661,other,2012-04-02,1,0.0
86877,547408,investment,2012-07-31,1,1.0
86878,436334,home,2012-09-11,1,1.0
86879,308354,investment,2012-06-05,1,0.0
86880,436020,emergency_funds,2012-05-04,1,0.0
86881,221799,investment,2012-11-27,0,
86882,641406,other,2012-01-20,0,
86883,481951,emergency_funds,2012-03-06,1,1.0
86884,91019,home,2012-10-08,0,
86885,923986,business,2012-01-11,0,
86886,953712,investment,2012-12-18,1,1.0
86887,499925,investment,2012-09-27,0,
86888,949259,home,2012-10-18,1,1.0
86889,314608,investment,2012-06-25,0,
86890,441151,emergency_funds,2012-08-06,0,
86891,732475,home,2012-02-27,1,1.0
86892,657372,home,2012-02-15,0,
86893,43054,investment,2012-06-18,0,
86894,109231,other,2012-12-14,0,
86895,391622,home,2012-02-27,1,0.0
86896,54879,investment,2012-01-16,1,1.0
86897,910508,business,2012-06-13,1,0.0
86898,458894,other,2012-05-10,1,1.0
86899,615639,home,2012-12-03,1,0.0
86900,748279,home,2012-04-12,0,
86901,824795,home,2012-01-23,0,
86902,438267,home,2012-01-31,0,
86903,528141,other,2012-05-15,1,0.0
86904,859112,business,2012-01-16,1,0.0
86905,200029,other,2012-10-10,1,0.0
86906,716753,investment,2012-04-24,0,
86907,624753,investment,2012-12-25,0,
86908,558671,business,2012-04-18,1,1.0
86909,77482,investment,2012-12-07,0,
86910,294470,other,2012-05-02,0,
86911,619511,business,2012-02-15,1,1.0
86912,819090,investment,2012-12-19,0,
86913,827428,business,2012-05-24,0,
86914,697739,home,2012-07-30,1,0.0
86915,38878,business,2012-01-24,0,
86916,242272,emergency_funds,2012-11-02,1,0.0
86917,413053,investment,2012-06-25,0,
86918,384731,other,2012-02-06,1,0.0
86919,149955,emergency_funds,2012-12-19,0,
86920,390386,investment,2012-05-24,1,0.0
86921,912887,business,2012-07-09,1,1.0
86922,399518,business,2012-02-20,1,0.0
86923,646530,investment,2012-04-27,0,
86924,856364,emergency_funds,2012-08-03,1,0.0
86925,93857,home,2012-02-20,1,1.0
86926,29780,business,2012-08-08,0,
86927,749961,home,2012-10-04,1,0.0
86928,941135,emergency_funds,2012-01-31,1,1.0
86929,442599,home,2012-06-01,1,1.0
86930,902868,home,2012-02-03,1,1.0
86931,626898,home,2012-11-13,0,
86932,716872,home,2012-05-02,0,
86933,809048,emergency_funds,2012-06-13,1,0.0
86934,659645,emergency_funds,2012-01-26,0,
86935,523840,home,2012-04-24,0,
86936,728173,business,2012-01-09,1,1.0
86937,361856,emergency_funds,2012-09-03,0,
86938,13828,business,2012-10-02,0,
86939,810778,investment,2012-10-01,0,
86940,78298,business,2012-09-25,0,
86941,673601,emergency_funds,2012-08-24,1,0.0
86942,246900,business,2012-10-10,1,1.0
86943,500066,emergency_funds,2012-01-16,0,
86944,312743,investment,2012-08-07,1,1.0
86945,650868,home,2012-01-13,1,0.0
86946,398355,other,2012-02-14,1,0.0
86947,223194,other,2012-10-10,1,1.0
86948,376443,emergency_funds,2012-04-13,0,
86949,209914,emergency_funds,2012-02-22,1,1.0
86950,919020,other,2012-09-20,1,0.0
86951,783251,emergency_funds,2012-11-07,0,
86952,392251,business,2012-01-10,0,
86953,796585,business,2012-05-07,1,1.0
86954,770322,business,2012-08-20,1,0.0
86955,192096,emergency_funds,2012-04-23,0,
86956,365333,home,2012-02-06,0,
86957,642559,investment,2012-04-06,0,
86958,660091,business,2012-01-02,0,
86959,853370,other,2012-12-11,0,
86960,754952,home,2012-09-26,1,0.0
86961,451102,home,2012-07-04,1,0.0
86962,13974,home,2012-02-03,0,
86963,144257,business,2012-12-04,0,
86964,333699,business,2012-08-14,0,
86965,157989,investment,2012-02-09,1,0.0
86966,108511,home,2012-07-10,0,
86967,13864,emergency_funds,2012-02-13,1,1.0
86968,820988,other,2012-08-30,0,
86969,271305,investment,2012-11-13,1,1.0
86970,325774,home,2012-04-09,0,
86971,196534,investment,2012-04-27,0,
86972,76341,investment,2012-06-18,0,
86973,407725,other,2012-08-15,0,
86974,94516,investment,2012-02-20,0,
86975,607728,home,2012-05-31,1,1.0
86976,284635,business,2012-09-05,1,1.0
86977,70605,emergency_funds,2012-09-10,0,
86978,97306,investment,2012-02-07,1,0.0
86979,547810,business,2012-07-30,0,
86980,320209,investment,2012-12-12,0,
86981,186527,home,2012-09-05,0,
86982,452978,home,2012-09-06,0,
86983,690826,investment,2012-11-26,1,1.0
86984,531265,investment,2012-04-09,0,
86985,777750,investment,2012-06-22,0,
86986,82943,investment,2012-07-10,1,0.0
86987,414112,emergency_funds,2012-05-08,1,1.0
86988,11087,emergency_funds,2012-04-09,0,
86989,314077,home,2012-05-21,1,1.0
86990,76226,business,2012-11-13,0,
86991,444688,other,2012-07-17,0,
86992,306389,business,2012-11-20,0,
86993,53002,emergency_funds,2012-06-12,0,
86994,145155,investment,2012-01-03,1,1.0
86995,758646,business,2012-02-07,1,1.0
86996,150334,other,2012-07-30,0,
86997,767091,investment,2012-03-28,0,
86998,978007,investment,2012-03-28,0,
86999,591743,other,2012-08-22,0,
87000,96968,investment,2012-04-06,0,
87001,385259,other,2012-01-10,0,
87002,113469,home,2012-08-21,0,
87003,689348,home,2012-03-26,1,0.0
87004,373533,other,2012-09-25,0,
87005,841322,investment,2012-09-26,1,0.0
87006,838566,investment,2012-06-22,0,
87007,209915,other,2012-12-04,1,1.0
87008,654941,business,2012-05-24,0,
87009,951294,business,2012-01-16,1,0.0
87010,964045,business,2012-01-17,1,1.0
87011,673760,home,2012-07-16,1,0.0
87012,221797,investment,2012-05-21,0,
87013,823000,business,2012-03-23,0,
87014,946730,investment,2012-09-07,0,
87015,564538,emergency_funds,2012-01-23,0,
87016,55501,other,2012-06-07,0,
87017,496284,other,2012-10-09,0,
87018,135586,investment,2012-11-29,1,1.0
87019,693956,business,2012-04-13,0,
87020,112830,business,2012-08-02,0,
87021,306651,home,2012-11-07,0,
87022,787261,home,2012-12-03,1,1.0
87023,192039,business,2012-10-02,0,
87024,115809,other,2012-06-11,0,
87025,607393,home,2012-09-10,0,
87026,428057,investment,2012-04-16,1,0.0
87027,245616,home,2012-09-14,0,
87028,267462,home,2012-05-11,0,
87029,163632,home,2012-11-06,0,
87030,85658,home,2012-01-26,0,
87031,545020,emergency_funds,2012-05-16,1,0.0
87032,735591,other,2012-12-04,1,0.0
87033,426868,home,2012-08-02,1,1.0
87034,806090,investment,2012-03-13,1,1.0
87035,109813,other,2012-05-17,0,
87036,616640,business,2012-03-13,1,1.0
87037,384459,business,2012-11-27,0,
87038,565129,home,2012-08-27,0,
87039,945623,business,2012-05-01,0,
87040,798699,emergency_funds,2012-01-11,1,0.0
87041,620362,home,2012-11-21,0,
87042,773898,emergency_funds,2012-04-24,0,
87043,680722,other,2012-01-31,1,1.0
87044,841884,emergency_funds,2012-11-16,0,
87045,767844,home,2012-05-09,0,
87046,747036,investment,2012-12-05,0,
87047,762326,emergency_funds,2012-05-28,0,
87048,462024,investment,2012-03-20,0,
87049,30980,investment,2012-05-15,0,
87050,149671,other,2012-11-01,0,
87051,947382,home,2012-05-11,0,
87052,49504,home,2012-01-31,0,
87053,601769,home,2012-06-07,0,
87054,542492,home,2012-03-01,0,
87055,356269,emergency_funds,2012-12-06,1,0.0
87056,808108,emergency_funds,2012-09-04,0,
87057,418988,emergency_funds,2012-11-01,0,
87058,668222,home,2012-10-23,0,
87059,502811,business,2012-11-01,0,
87060,505884,emergency_funds,2012-10-16,0,
87061,857495,business,2012-07-26,1,0.0
87062,444046,home,2012-05-07,1,1.0
87063,6105,business,2012-08-13,0,
87064,349840,home,2012-01-25,1,1.0
87065,736469,emergency_funds,2012-10-29,0,
87066,886848,business,2012-12-04,1,1.0
87067,45164,emergency_funds,2012-10-10,0,
87068,566883,investment,2012-09-26,0,
87069,453231,business,2012-04-20,1,1.0
87070,442475,business,2012-02-09,1,1.0
87071,999133,other,2012-09-03,0,
87072,637066,emergency_funds,2012-01-27,1,0.0
87073,420055,investment,2012-07-31,0,
87074,471215,business,2012-08-13,1,1.0
87075,496917,emergency_funds,2012-04-03,1,0.0
87076,197314,emergency_funds,2012-04-09,0,
87077,96245,emergency_funds,2012-07-23,0,
87078,72283,investment,2012-10-18,1,1.0
87079,820931,investment,2012-01-16,0,
87080,814053,home,2012-05-23,1,0.0
87081,924082,home,2012-06-22,0,
87082,100233,business,2012-10-22,1,1.0
87083,773771,emergency_funds,2012-02-21,1,0.0
87084,406957,home,2012-06-25,1,1.0
87085,359019,home,2012-02-09,0,
87086,204588,emergency_funds,2012-08-28,0,
87087,424659,business,2012-06-06,0,
87088,173137,other,2012-07-16,0,
87089,241991,home,2012-12-24,1,0.0
87090,391007,investment,2012-11-14,1,1.0
87091,90783,home,2012-02-28,0,
87092,760156,business,2012-11-01,1,0.0
87093,733846,home,2012-07-11,1,1.0
87094,220333,other,2012-02-03,1,1.0
87095,466364,business,2012-07-02,1,1.0
87096,173736,emergency_funds,2012-05-22,0,
87097,941899,emergency_funds,2012-06-14,0,
87098,897631,home,2012-10-24,1,0.0
87099,28507,other,2012-10-11,0,
87100,541515,home,2012-10-01,1,1.0
87101,509542,business,2012-10-23,1,1.0
87102,422044,investment,2012-08-03,0,
87103,226343,other,2012-01-17,0,
87104,532212,other,2012-05-15,1,1.0
87105,869530,home,2012-08-10,0,
87106,149400,business,2012-11-08,1,1.0
87107,167085,investment,2012-02-22,1,1.0
87108,498745,home,2012-05-01,0,
87109,298797,emergency_funds,2012-04-11,1,1.0
87110,664488,other,2012-09-25,0,
87111,859634,other,2012-04-19,0,
87112,274422,investment,2012-07-18,1,1.0
87113,127817,business,2012-04-16,0,
87114,210192,home,2012-02-22,1,0.0
87115,642698,business,2012-07-26,1,0.0
87116,725644,emergency_funds,2012-01-31,1,0.0
87117,999474,investment,2012-04-24,1,1.0
87118,660104,investment,2012-04-02,1,1.0
87119,477590,investment,2012-06-21,0,
87120,283600,emergency_funds,2012-12-26,0,
87121,99562,home,2012-08-23,0,
87122,864343,investment,2012-10-29,0,
87123,433313,home,2012-01-02,0,
87124,748755,business,2012-05-31,0,
87125,791577,investment,2012-07-16,1,1.0
87126,889233,home,2012-12-06,0,
87127,279096,investment,2012-06-25,1,1.0
87128,809510,investment,2012-09-04,1,1.0
87129,367647,investment,2012-11-01,0,
87130,935063,emergency_funds,2012-04-17,1,0.0
87131,860024,investment,2012-03-01,1,0.0
87132,342077,emergency_funds,2012-01-09,0,
87133,705985,emergency_funds,2012-08-02,0,
87134,117295,business,2012-09-05,1,1.0
87135,303795,business,2012-06-26,1,1.0
87136,86519,other,2012-10-09,0,
87137,345919,emergency_funds,2012-05-29,0,
87138,125069,home,2012-10-05,0,
87139,450079,investment,2012-11-20,0,
87140,341853,investment,2012-12-14,1,1.0
87141,907525,home,2012-08-29,0,
87142,912436,home,2012-09-11,1,1.0
87143,223964,other,2012-07-31,1,0.0
87144,634962,business,2012-04-10,1,1.0
87145,528571,other,2012-06-21,0,
87146,866941,investment,2012-10-24,1,1.0
87147,315209,home,2012-02-09,1,0.0
87148,96666,emergency_funds,2012-01-20,1,1.0
87149,329866,home,2012-11-22,1,1.0
87150,877205,emergency_funds,2012-12-06,1,1.0
87151,761830,investment,2012-11-19,0,
87152,756377,home,2012-12-19,0,
87153,230366,business,2012-12-20,1,1.0
87154,665581,business,2012-09-10,1,0.0
87155,98071,other,2012-03-14,0,
87156,664242,home,2012-11-08,0,
87157,299303,investment,2012-04-05,1,1.0
